Field Group,Heading Category,Heading,Status,Product Name,Quantity,Units,Value GBP,Actual/Issued Date,Application Area ha,Av Field Unit Price GBP,Crop Group,Field Defined Name,Quantity per Application Area ha,Variety,Year
Upwood FGrp,Variable Costs,Trace Elements,Completed,Terrasorb foliar,33.961,L,262.65,04/04/2019,17,7.734,Wheat Winter,Upwood Far.Costello,1.998,Costello,2019
Upwood FGrp,Variable Costs,Trace Elements,Completed,Terrasorb foliar,11.74,L,90.79,4/22/2019,11.74,7.734,Wheat Winter,Upwood Bottom.Costello,1,Costello,2019
Upwood FGrp,Variable Costs,Trace Elements,Completed,Terrasorb foliar,18.11,L,140.06,4/22/2019,18.11,7.734,Wheat Winter,Upwood Entrance.Costello,1,Costello,2019
Upwood FGrp,Variable Costs,Trace Elements,Completed,Terrasorb foliar,17,L,131.47,4/22/2019,17,7.734,Wheat Winter,Upwood Far.Costello,1,Costello,2019
Upwood FGrp,Variable Costs,Trace Elements,Completed,Zinc,11.727,L,74.65,04/04/2019,11.74,6.366,Wheat Winter,Upwood Bottom.Costello,0.999,Costello,2019
Upwood FGrp,Variable Costs,Trace Elements,Completed,Zinc,18.089,L,115.15,04/04/2019,18.11,6.366,Wheat Winter,Upwood Entrance.Costello,0.999,Costello,2019
Upwood FGrp,Variable Costs,Trace Elements,Completed,Zinc,16.981,L,108.09,04/04/2019,17,6.366,Wheat Winter,Upwood Far.Costello,0.999,Costello,2019
,,SUB TOTALS FOR Trace Elements,,,,,2000.29,,,,,,,,
,SUB TOTALS FOR Variable Costs,,,,,,27682.04,,,,,,,,
Wiggs Farm,Variable Costs,Adjuvants,Completed,Activator 90,1.107,L,4.65,7/23/2019,5.64,4.2,Peas Dried,W 45 Heathers Arm.Sakura,0.196,Sakura,2019
Wiggs Farm,Variable Costs,Adjuvants,Completed,Activator 90,13.893,L,58.35,7/23/2019,70.76,4.2,Peas Dried,Wf 40-46 Heathers.Sakura,0.196,Sakura,2019
Wiggs Farm,Variable Costs,Adjuvants,Completed,Remix,0.785,L,12.69,10/10/2018,3.88,16.173,Wheat Winter,Wf 48 Triangle.A.Gravity,0.202,Gravity,2019
Wiggs Farm,Variable Costs,Adjuvants,Completed,Remix,0.51,L,8.24,10/10/2018,2.52,16.173,Wheat Winter,Wf 48 Triangle.B.Gravity,0.202,Gravity,2019
Wiggs Farm,Variable Costs,Adjuvants,Completed,Remix,3.397,L,54.95,10/10/2018,16.8,16.173,Wheat Winter,Wf 50 Shooting Range.Gravity,0.202,Gravity,2019
Wiggs Farm,Variable Costs,Adjuvants,Completed,Remix,2.17,L,35.09,10/10/2018,10.73,16.173,Wheat Winter,WF Council House.A.Gravity,0.202,Gravity,2019
Wiggs Farm,Variable Costs,Adjuvants,Completed,Remix,1.139,L,18.41,10/10/2018,5.63,16.173,Wheat Winter,WF Council House.B.Gravity,0.202,Gravity,2019
Wiggs Farm,Variable Costs,Adjuvants,Completed,Remix,2.644,L,42.76,2/27/2019,6.61,16.173,Beans Dried Spring,Wf 205\6 Wistow Wood.Tiffany,0.4,Tiffany,2019
Wiggs Farm,Variable Costs,Adjuvants,Completed,Remix,2.277,L,36.83,3/29/2019,5.64,16.173,Peas Dried,W 45 Heathers Arm.Sakura,0.404,Sakura,2019
Wiggs Farm,Variable Costs,Adjuvants,Completed,Remix,28.573,L,462.11,3/29/2019,70.76,16.173,Peas Dried,Wf 40-46 Heathers.Sakura,0.404,Sakura,2019
Wiggs Farm,Variable Costs,Adjuvants,Completed,Roller,0.441,L,21.08,3/20/2019,3.88,47.85,Wheat Winter,Wf 48 Triangle.A.Gravity,0.114,Gravity,2019
Wiggs Farm,Variable Costs,Adjuvants,Completed,Roller,0.286,L,13.69,3/20/2019,2.52,47.85,Wheat Winter,Wf 48 Triangle.B.Gravity,0.114,Gravity,2019
Wiggs Farm,Variable Costs,Adjuvants,Completed,Roller,1.907,L,91.27,3/20/2019,16.8,47.85,Wheat Winter,Wf 50 Shooting Range.Gravity,0.114,Gravity,2019
,,SUB TOTALS FOR Adjuvants,,,,,860.13,,,,,,,,
Wiggs Farm,Variable Costs,Desiccants,Completed,Roquat 20 (15703),14.026,L,91.82,7/23/2019,5.64,6.546,Peas Dried,W 45 Heathers Arm.Sakura,2.487,Sakura,2019
Wiggs Farm,Variable Costs,Desiccants,Completed,Roquat 20 (15703),175.974,L,1151.92,7/23/2019,70.76,6.546,Peas Dried,Wf 40-46 Heathers.Sakura,2.487,Sakura,2019
,,SUB TOTALS FOR Desiccants,,,,,1243.74,,,,,,,,
Wiggs Farm,Variable Costs,Fertiliser,Completed,Di Ammonium Phosphate,498.944,kg,176.14,3/25/2019,3.88,0.353,Wheat Winter,Wf 48 Triangle.A.Gravity,128.594,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Di Ammonium Phosphate,324.056,kg,114.4,3/25/2019,2.52,0.353,Wheat Winter,Wf 48 Triangle.B.Gravity,128.594,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Di Ammonium Phosphate,1617,kg,570.83,3/25/2019,16.8,0.353,Wheat Winter,Wf 50 Shooting Range.Gravity,96.25,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Di Ammonium Phosphate,1419.298,kg,501.04,3/25/2019,10.73,0.353,Wheat Winter,WF Council House.A.Gravity,132.274,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Di Ammonium Phosphate,744.702,kg,262.9,3/25/2019,5.63,0.353,Wheat Winter,WF Council House.B.Gravity,132.274,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Muriate Potash,1628,kg,446.37,04/05/2019,16.8,0.274,Wheat Winter,Wf 50 Shooting Range.Gravity,96.905,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Muriate Potash,1029.057,kg,282.15,04/05/2019,10.73,0.274,Wheat Winter,WF Council House.A.Gravity,95.905,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Muriate Potash,539.943,kg,148.04,04/05/2019,5.63,0.274,Wheat Winter,WF Council House.B.Gravity,95.905,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Muriate Potash,351.625,kg,96.41,04/08/2019,3.88,0.274,Wheat Winter,Wf 48 Triangle.A.Gravity,90.625,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Muriate Potash,228.375,kg,62.62,04/08/2019,2.52,0.274,Wheat Winter,Wf 48 Triangle.B.Gravity,90.625,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,N26-37S,394.063,kg,85.67,04/01/2019,3.88,0.217,Wheat Winter,Wf 48 Triangle.A.Gravity,101.563,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,N26-37S,255.938,kg,55.64,04/01/2019,2.52,0.217,Wheat Winter,Wf 48 Triangle.B.Gravity,101.563,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,N26-37S,1766,kg,383.93,04/01/2019,16.8,0.217,Wheat Winter,Wf 50 Shooting Range.Gravity,105.119,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,N26-37S,1053.98,kg,229.14,04/01/2019,10.73,0.217,Wheat Winter,WF Council House.A.Gravity,98.227,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,N26-37S,553.02,kg,120.23,04/01/2019,5.63,0.217,Wheat Winter,WF Council House.B.Gravity,98.227,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Nitroflo 30%N,8047,L,2123.13,7/30/2018,70.96,0.264,Peas Dried,Wf 40-46 Heathers.Sakura,113.402,Sakura,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Nitroflo 30%N,555.325,L,146.52,3/22/2019,3.88,0.264,Wheat Winter,Wf 48 Triangle.A.Gravity,143.125,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Nitroflo 30%N,360.675,L,95.16,3/22/2019,2.52,0.264,Wheat Winter,Wf 48 Triangle.B.Gravity,143.125,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Nitroflo 30%N,2306,L,608.42,3/22/2019,16.8,0.264,Wheat Winter,Wf 50 Shooting Range.Gravity,137.262,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Nitroflo 30%N,1574.083,L,415.31,3/22/2019,10.73,0.264,Wheat Winter,WF Council House.A.Gravity,146.699,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Nitroflo 30%N,825.917,L,217.91,3/22/2019,5.63,0.264,Wheat Winter,WF Council House.B.Gravity,146.699,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Nitroflo 30%N,509.25,L,134.36,04/12/2019,3.88,0.264,Wheat Winter,Wf 48 Triangle.A.Gravity,131.25,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Nitroflo 30%N,330.75,L,87.27,04/12/2019,2.52,0.264,Wheat Winter,Wf 48 Triangle.B.Gravity,131.25,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Nitroflo 30%N,2079,L,548.53,04/12/2019,16.8,0.264,Wheat Winter,Wf 50 Shooting Range.Gravity,123.75,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Nitroflo 30%N,1423.233,L,375.51,04/12/2019,10.73,0.264,Wheat Winter,WF Council House.A.Gravity,132.641,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Nitroflo 30%N,746.767,L,197.03,04/12/2019,5.63,0.264,Wheat Winter,WF Council House.B.Gravity,132.641,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Nitroflo 30%N,632.319,L,166.83,05/08/2019,3.88,0.264,Wheat Winter,Wf 48 Triangle.A.Gravity,162.969,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Nitroflo 30%N,410.681,L,108.35,05/08/2019,2.52,0.264,Wheat Winter,Wf 48 Triangle.B.Gravity,162.969,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Nitroflo 30%N,2712,L,715.54,05/08/2019,16.8,0.264,Wheat Winter,Wf 50 Shooting Range.Gravity,161.429,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Nitroflo 30%N,1821.345,L,480.55,05/08/2019,10.73,0.264,Wheat Winter,WF Council House.A.Gravity,169.743,Gravity,2019
Wiggs Farm,Variable Costs,Fertiliser,Completed,Nitroflo 30%N,955.655,L,252.14,05/08/2019,5.63,0.264,Wheat Winter,WF Council House.B.Gravity,169.743,Gravity,2019
,,SUB TOTALS FOR Fertiliser,,,,,10208.06,,,,,,,,
Wiggs Farm,Variable Costs,Fungicides,Completed,Alto Elite (08467),6.12,L,58.76,06/04/2019,6.61,9.6,Beans Dried Spring,Wf 205\6 Wistow Wood.Tiffany,0.926,Tiffany,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Alto Elite (08467),8.49,L,81.5,6/17/2019,5.64,9.6,Peas Dried,W 45 Heathers Arm.Sakura,1.505,Sakura,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Alto Elite (08467),106.51,L,1022.5,6/17/2019,70.76,9.6,Peas Dried,Wf 40-46 Heathers.Sakura,1.505,Sakura,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Alto Elite (08467),9.793,L,94.01,6/27/2019,6.61,9.6,Beans Dried Spring,Wf 205\6 Wistow Wood.Tiffany,1.481,Tiffany,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Ceando (16012),1.952,L,31.23,3/28/2019,3.88,16,Wheat Winter,Wf 48 Triangle.A.Gravity,0.503,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Ceando (16012),1.268,L,20.28,3/28/2019,2.52,16,Wheat Winter,Wf 48 Triangle.B.Gravity,0.503,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Ceando (16012),8.451,L,135.22,3/28/2019,16.8,16,Wheat Winter,Wf 50 Shooting Range.Gravity,0.503,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Ceando (16012),5.398,L,86.36,3/28/2019,10.73,16,Wheat Winter,WF Council House.A.Gravity,0.503,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Ceando (16012),2.832,L,45.31,3/28/2019,5.63,16,Wheat Winter,WF Council House.B.Gravity,0.503,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Custodia (16393),6.12,L,127.74,06/04/2019,6.61,20.872,Beans Dried Spring,Wf 205\6 Wistow Wood.Tiffany,0.926,Tiffany,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Eclipse (11731),4.315,L,68.27,5/20/2019,3.88,15.82,Wheat Winter,Wf 48 Triangle.A.Gravity,1.112,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Eclipse (11731),2.803,L,44.34,5/20/2019,2.52,15.82,Wheat Winter,Wf 48 Triangle.B.Gravity,1.112,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Eclipse (11731),18.686,L,295.61,5/20/2019,16.8,15.82,Wheat Winter,Wf 50 Shooting Range.Gravity,1.112,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Eclipse (11731),11.934,L,188.8,5/20/2019,10.73,15.82,Wheat Winter,WF Council House.A.Gravity,1.112,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Eclipse (11731),6.262,L,99.06,5/20/2019,5.63,15.82,Wheat Winter,WF Council House.B.Gravity,1.112,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Fezan (17082),9.808,L,47.08,4/23/2019,3.88,4.8,Wheat Winter,Wf 48 Triangle.A.Gravity,2.528,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Fezan (17082),6.37,L,30.58,4/23/2019,2.52,4.8,Wheat Winter,Wf 48 Triangle.B.Gravity,2.528,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Fezan (17082),42.467,L,203.84,4/23/2019,16.8,4.8,Wheat Winter,Wf 50 Shooting Range.Gravity,2.528,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Fezan (17082),27.123,L,130.19,4/23/2019,10.73,4.8,Wheat Winter,WF Council House.A.Gravity,2.528,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Fezan (17082),14.232,L,68.31,4/23/2019,5.63,4.8,Wheat Winter,WF Council House.B.Gravity,2.528,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Monkey (18382),3.888,L,62.1,06/06/2019,3.88,15.97,Wheat Winter,Wf 48 Triangle.A.Gravity,1.002,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Monkey (18382),2.525,L,40.33,06/06/2019,2.52,15.97,Wheat Winter,Wf 48 Triangle.B.Gravity,1.002,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Monkey (18382),16.836,L,268.88,06/06/2019,16.8,15.97,Wheat Winter,Wf 50 Shooting Range.Gravity,1.002,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Monkey (18382),10.753,L,171.73,06/06/2019,10.73,15.97,Wheat Winter,WF Council House.A.Gravity,1.002,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Monkey (18382),5.642,L,90.11,06/06/2019,5.63,15.97,Wheat Winter,WF Council House.B.Gravity,1.002,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Priaxor EC (17371),2.55,L,94.29,5/20/2019,3.88,36.976,Wheat Winter,Wf 48 Triangle.A.Gravity,0.657,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Priaxor EC (17371),1.656,L,61.24,5/20/2019,2.52,36.976,Wheat Winter,Wf 48 Triangle.B.Gravity,0.657,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Priaxor EC (17371),11.041,L,408.27,5/20/2019,16.8,36.976,Wheat Winter,Wf 50 Shooting Range.Gravity,0.657,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Priaxor EC (17371),7.052,L,260.76,5/20/2019,10.73,36.976,Wheat Winter,WF Council House.A.Gravity,0.657,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Priaxor EC (17371),3.7,L,136.82,5/20/2019,5.63,36.976,Wheat Winter,WF Council House.B.Gravity,0.657,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Unizeb Gold (18186),5.833,L,29.8,06/06/2019,3.88,5.11,Wheat Winter,Wf 48 Triangle.A.Gravity,1.503,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Unizeb Gold (18186),3.788,L,19.36,06/06/2019,2.52,5.11,Wheat Winter,Wf 48 Triangle.B.Gravity,1.503,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Unizeb Gold (18186),25.254,L,129.05,06/06/2019,16.8,5.11,Wheat Winter,Wf 50 Shooting Range.Gravity,1.503,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Unizeb Gold (18186),16.13,L,82.42,06/06/2019,10.73,5.11,Wheat Winter,WF Council House.A.Gravity,1.503,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Unizeb Gold (18186),8.463,L,43.25,06/06/2019,5.63,5.11,Wheat Winter,WF Council House.B.Gravity,1.503,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Variano Xpro (15218),4.904,L,144.38,4/23/2019,3.88,29.442,Wheat Winter,Wf 48 Triangle.A.Gravity,1.264,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Variano Xpro (15218),3.185,L,93.77,4/23/2019,2.52,29.442,Wheat Winter,Wf 48 Triangle.B.Gravity,1.264,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Variano Xpro (15218),21.234,L,625.16,4/23/2019,16.8,29.442,Wheat Winter,Wf 50 Shooting Range.Gravity,1.264,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Variano Xpro (15218),13.562,L,399.28,4/23/2019,10.73,29.442,Wheat Winter,WF Council House.A.Gravity,1.264,Gravity,2019
Wiggs Farm,Variable Costs,Fungicides,Completed,Variano Xpro (15218),7.116,L,209.5,4/23/2019,5.63,29.442,Wheat Winter,WF Council House.B.Gravity,1.264,Gravity,2019
,,SUB TOTALS FOR Fungicides,,,,,6249.5,,,,,,,,
Wiggs Farm,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),6.007,L,11.41,4/23/2019,3.88,1.9,Wheat Winter,Wf 48 Triangle.A.Gravity,1.548,Gravity,2019
Wiggs Farm,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),3.902,L,7.41,4/23/2019,2.52,1.9,Wheat Winter,Wf 48 Triangle.B.Gravity,1.548,Gravity,2019
Wiggs Farm,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),26.011,L,49.42,4/23/2019,16.8,1.9,Wheat Winter,Wf 50 Shooting Range.Gravity,1.548,Gravity,2019
Wiggs Farm,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),16.613,L,31.56,4/23/2019,10.73,1.9,Wheat Winter,WF Council House.A.Gravity,1.548,Gravity,2019
Wiggs Farm,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),8.717,L,16.56,4/23/2019,5.63,1.9,Wheat Winter,WF Council House.B.Gravity,1.548,Gravity,2019
Wiggs Farm,Variable Costs,Growth Regulators,Completed,Canopy (16314),1.96,L,31.18,3/28/2019,3.88,15.908,Wheat Winter,Wf 48 Triangle.A.Gravity,0.505,Gravity,2019
Wiggs Farm,Variable Costs,Growth Regulators,Completed,Canopy (16314),1.273,L,20.25,3/28/2019,2.52,15.908,Wheat Winter,Wf 48 Triangle.B.Gravity,0.505,Gravity,2019
Wiggs Farm,Variable Costs,Growth Regulators,Completed,Canopy (16314),8.487,L,135.01,3/28/2019,16.8,15.908,Wheat Winter,Wf 50 Shooting Range.Gravity,0.505,Gravity,2019
Wiggs Farm,Variable Costs,Growth Regulators,Completed,Canopy (16314),5.421,L,86.23,3/28/2019,10.73,15.908,Wheat Winter,WF Council House.A.Gravity,0.505,Gravity,2019
Wiggs Farm,Variable Costs,Growth Regulators,Completed,Canopy (16314),2.844,L,45.25,3/28/2019,5.63,15.908,Wheat Winter,WF Council House.B.Gravity,0.505,Gravity,2019
Wiggs Farm,Variable Costs,Growth Regulators,Completed,Optimus (18817),0.351,L,12.1,4/23/2019,3.88,34.47,Wheat Winter,Wf 48 Triangle.A.Gravity,0.09,Gravity,2019
Wiggs Farm,Variable Costs,Growth Regulators,Completed,Optimus (18817),0.228,L,7.86,4/23/2019,2.52,34.47,Wheat Winter,Wf 48 Triangle.B.Gravity,0.09,Gravity,2019
Wiggs Farm,Variable Costs,Growth Regulators,Completed,Optimus (18817),1.52,L,52.41,4/23/2019,16.8,34.47,Wheat Winter,Wf 50 Shooting Range.Gravity,0.09,Gravity,2019
Wiggs Farm,Variable Costs,Growth Regulators,Completed,Optimus (18817),0.971,L,33.47,4/23/2019,10.73,34.47,Wheat Winter,WF Council House.A.Gravity,0.09,Gravity,2019
Wiggs Farm,Variable Costs,Growth Regulators,Completed,Optimus (18817),0.509,L,17.56,4/23/2019,5.63,34.47,Wheat Winter,WF Council House.B.Gravity,0.09,Gravity,2019
,,SUB TOTALS FOR Growth Regulators,,,,,557.7,,,,,,,,
Wiggs Farm,Variable Costs,Herbicides,Completed,Fence (17393),8.168,L,519.13,10/31/2018,16.8,63.555,Wheat Winter,Wf 50 Shooting Range.Gravity,0.486,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Fence (17393),2.046,L,130.01,11/15/2018,3.88,63.555,Wheat Winter,Wf 48 Triangle.A.Gravity,0.527,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Fence (17393),1.329,L,84.44,11/15/2018,2.52,63.555,Wheat Winter,Wf 48 Triangle.B.Gravity,0.527,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Fence (17393),5.657,L,359.55,11/15/2018,10.73,63.555,Wheat Winter,WF Council House.A.Gravity,0.527,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Fence (17393),2.968,L,188.65,11/15/2018,5.63,63.555,Wheat Winter,WF Council House.B.Gravity,0.527,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Herold (16195),1.177,L,83.01,10/10/2018,3.88,70.532,Wheat Winter,Wf 48 Triangle.A.Gravity,0.303,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Herold (16195),0.764,L,53.91,10/10/2018,2.52,70.532,Wheat Winter,Wf 48 Triangle.B.Gravity,0.303,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Herold (16195),5.096,L,359.43,10/10/2018,16.8,70.532,Wheat Winter,Wf 50 Shooting Range.Gravity,0.303,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Herold (16195),3.255,L,229.57,10/10/2018,10.73,70.532,Wheat Winter,WF Council House.A.Gravity,0.303,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Herold (16195),1.708,L,120.45,10/10/2018,5.63,70.532,Wheat Winter,WF Council House.B.Gravity,0.303,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Nirvana (14256),29.745,L,356.31,2/27/2019,6.61,11.979,Beans Dried Spring,Wf 205\6 Wistow Wood.Tiffany,4.5,Tiffany,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Nirvana (14256),24.989,L,299.34,3/29/2019,5.64,11.979,Peas Dried,W 45 Heathers Arm.Sakura,4.431,Sakura,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Nirvana (14256),313.511,L,3755.51,3/29/2019,70.76,11.979,Peas Dried,Wf 40-46 Heathers.Sakura,4.431,Sakura,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Palio (18349),1.167,kg,144.26,3/20/2019,3.88,123.585,Wheat Winter,Wf 48 Triangle.A.Gravity,0.301,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Palio (18349),0.758,kg,93.7,3/20/2019,2.52,123.585,Wheat Winter,Wf 48 Triangle.B.Gravity,0.301,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Palio (18349),5.054,kg,624.65,3/20/2019,16.8,123.585,Wheat Winter,Wf 50 Shooting Range.Gravity,0.301,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Roundup Vista Plus (18002),175,L,698.7,7/18/2018,70.76,3.993,Peas Dried,Wf 40-46 Heathers.Sakura,2.473,Sakura,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Roundup Vista Plus (18002),4.708,L,18.8,10/08/2018,3.88,3.993,Wheat Winter,Wf 48 Triangle.A.Gravity,1.213,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Roundup Vista Plus (18002),3.058,L,12.21,10/08/2018,2.52,3.993,Wheat Winter,Wf 48 Triangle.B.Gravity,1.213,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Roundup Vista Plus (18002),20.384,L,81.39,10/08/2018,16.8,3.993,Wheat Winter,Wf 50 Shooting Range.Gravity,1.213,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Roundup Vista Plus (18002),13.019,L,51.98,10/08/2018,10.73,3.993,Wheat Winter,WF Council House.A.Gravity,1.213,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Roundup Vista Plus (18002),6.831,L,27.27,10/08/2018,5.63,3.993,Wheat Winter,WF Council House.B.Gravity,1.213,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Roundup Vista Plus (18002),13.618,L,54.37,10/10/2018,5.64,3.993,Peas Dried,W 45 Heathers Arm.Sakura,2.415,Sakura,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Roundup Vista Plus (18002),8.569,L,34.21,2/19/2019,6.61,3.993,Beans Dried Spring,Wf 205\6 Wistow Wood.Tiffany,1.296,Tiffany,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Roundup Vista Plus (18002),7.013,L,28,2/25/2019,5.64,3.993,Peas Dried,W 45 Heathers Arm.Sakura,1.243,Sakura,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Roundup Vista Plus (18002),87.987,L,351.29,2/25/2019,70.76,3.993,Peas Dried,Wf 40-46 Heathers.Sakura,1.243,Sakura,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Trooper (13924),7.846,L,93.05,10/10/2018,3.88,11.859,Wheat Winter,Wf 48 Triangle.A.Gravity,2.022,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Trooper (13924),5.096,L,60.43,10/10/2018,2.52,11.859,Wheat Winter,Wf 48 Triangle.B.Gravity,2.022,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Trooper (13924),33.974,L,402.88,10/10/2018,16.8,11.859,Wheat Winter,Wf 50 Shooting Range.Gravity,2.022,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Trooper (13924),21.699,L,257.32,10/10/2018,10.73,11.859,Wheat Winter,WF Council House.A.Gravity,2.022,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Trooper (13924),11.385,L,135.01,10/10/2018,5.63,11.859,Wheat Winter,WF Council House.B.Gravity,2.022,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Xerton (17335),9.904,L,257.5,10/31/2018,16.8,26,Wheat Winter,Wf 50 Shooting Range.Gravity,0.59,Gravity,2019
